"ID","SOA","score","predicted","SOA70","SOA110","SOA150","SOA230","block1","cape_score","Perspective","Stimulus_Type","Measurement","Score","Measurement_ownership","Measurement_agency","Measurement_location","fit","lwr","upr"
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"First Person","Asynchronous","agency",2.5,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Synchronous","ownership",2.222222222,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Synchronous","location",4.5,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Synchronous","agency",6.5,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Asynchronous","ownership",4.333333333,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Asynchronous","location",5.25,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"viaemm03",70,16,15.7092510213067,1,0,0,0,69,27,"Third Person","Asynchronous","agency",7,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Synchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Synchronous","location",2,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Asynchronous","ownership",2.333333333,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Asynchronous","location",1.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"First Person","Asynchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Synchronous","ownership",2,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Synchronous","location",2.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Synchronous","agency",2,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Asynchronous","location",1,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",110,19,17.6810869441039,0,1,0,0,75,21,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Synchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Synchronous","location",2,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Asynchronous","ownership",2.333333333,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Asynchronous","location",1.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"First Person","Asynchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Synchronous","ownership",2,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Synchronous","location",2.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Synchronous","agency",2,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Asynchronous","location",1,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",150,18,18.0323474483056,0,0,1,0,75,21,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Synchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Synchronous","location",2,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Asynchronous","ownership",2.333333333,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Asynchronous","location",1.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"First Person","Asynchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Synchronous","ownership",2,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Synchronous","location",2.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Synchronous","agency",2,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Asynchronous","location",1,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",230,19,18.734868456709,0,0,0,1,75,21,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Synchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Synchronous","location",2,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Asynchronous","ownership",2.333333333,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Asynchronous","location",1.75,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"First Person","Asynchronous","agency",2,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Synchronous","ownership",2,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Synchronous","location",2.5,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Synchronous","agency",2,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Asynchronous","location",1,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"WUPAN1998",70,16,17.3298264399023,1,0,0,0,75,21,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Synchronous","ownership",3.222222222,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Synchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Asynchronous","ownership",2.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Asynchronous","location",3.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Synchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Synchronous","location",3,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Asynchronous","location",3.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",110,14,13.9769145587428,0,1,0,0,57,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Synchronous","ownership",3.222222222,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Synchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Asynchronous","ownership",2.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Asynchronous","location",3.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Synchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Synchronous","location",3,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Asynchronous","location",3.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",150,14,14.3281750629445,0,0,1,0,57,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Synchronous","ownership",3.222222222,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Synchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Asynchronous","ownership",2.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Asynchronous","location",3.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Synchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Synchronous","location",3,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Asynchronous","location",3.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",230,14,15.0306960713478,0,0,0,1,57,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Synchronous","ownership",3.222222222,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Synchronous","location",2.5,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Asynchronous","ownership",2.111111111,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Asynchronous","location",3.5,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Synchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Synchronous","location",3,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Asynchronous","location",3.75,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"pupchi97",70,14,13.6256540545411,1,0,0,0,57,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Synchronous","ownership",1.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Synchronous","location",3.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Synchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Asynchronous","location",4.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"First Person","Asynchronous","agency",2.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Synchronous","ownership",2.666666667,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Asynchronous","location",1.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",110,16,16.2920222995935,0,1,0,0,70,25,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Synchronous","ownership",1.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Synchronous","location",3.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Synchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Asynchronous","location",4.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"First Person","Asynchronous","agency",2.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Synchronous","ownership",2.666666667,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Asynchronous","location",1.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",150,17,16.6432828037952,0,0,1,0,70,25,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Synchronous","ownership",1.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Synchronous","location",3.75,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Synchronous","agency",2,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Asynchronous","location",4.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"First Person","Asynchronous","agency",2.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Synchronous","ownership",2.666666667,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Asynchronous","location",1.75,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",230,19,17.3458038121986,0,0,0,1,70,25,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Synchronous","ownership",1.777777778,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Synchronous","location",3.75,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Synchronous","agency",2,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Asynchronous","location",4.25,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"First Person","Asynchronous","agency",2.5,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Synchronous","ownership",2.666666667,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Asynchronous","location",1.75,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"Srivar94",70,14,15.9407617953918,1,0,0,0,70,25,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Synchronous","ownership",1.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Synchronous","location",5.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Asynchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Asynchronous","location",4,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Synchronous","ownership",1.444444444,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Synchronous","location",4.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Asynchronous","location",4,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",110,20,19.5331731367845,0,1,0,0,84,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Synchronous","ownership",1.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Synchronous","location",5.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Asynchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Asynchronous","location",4,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Synchronous","ownership",1.444444444,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Synchronous","location",4.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
